MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,DAVANGERE,DAVANGERE SUGAR COMPANY L,         2.14,         2.00,         2.13,         2.00,         2.06,                 14164149.58,6845783,N, ,2388,         5.50,         1.74
N,EQ,DBCORP,D.B.CORP LTD,       186.49,       187.80,       189.89,       185.47,       187.82,                  9367657.17,49962,N, ,1966,       286.00,       182.51
N,EQ,DBEIL,DEEPAK BUILDERS & ENG I L,         6.74,         6.70,         7.60,         6.70,         7.05,                  6799344.12,955845,N, ,1026,       185.60,         6.01
N,EQ,DBL,DILIP BUILDCON LIMITED,       406.20,       405.90,       412.35,       404.05,       408.35,                 40136535.15,98310,N, ,4067,       585.00,       381.55
N,EQ,DBOL,DHAMPUR BIO ORGANICS LTD,       113.41,       113.48,       118.00,       113.42,       115.81,                 10151315.66,88246,N, ,1685,       139.00,        69.00
N,EQ,DBREALTY,VALOR ESTATE LIMITED,        95.20,        95.00,        96.80,        93.60,        94.73,                 56955266.03,596249,N, ,5629,       183.90,        83.50
N,EQ,DCAL,DISHMAN CARBO AMCIS LTD,       162.08,       162.92,       163.75,       160.84,       162.11,                 24511684.36,151115,N, ,3611,       321.95,       128.50
N,EQ,DCBBANK,DCB BANK LIMITED,       219.94,       218.00,       224.97,       217.35,       218.51,                200702380.41,911516,N, ,16409,       234.80,       122.40
N,EQ,DCI,DC INFOTECH AND COMUN LTD,       264.15,       266.80,       291.70,       262.00,       282.75,                102428125.40,360736,N, ,10614,       475.00,       208.98
N,EQ,DCM,DCM LTD,        76.27,        76.27,        78.59,        75.65,        76.36,                   382396.16,4988,N, ,53,       104.30,        55.00
N,EQ,DCMFINSERV,DCM FINANCIAL SERVICES LT,         5.14,         5.14,         5.25,         4.90,         5.13,                    95554.37,18526,N, ,111,         8.55,         3.70
N,EQ,DCMNVL,DCM NOUVELLE LIMITED,       174.05,       175.87,       177.25,       170.40,       174.84,                   847418.89,4858,N, ,95,       198.58,        95.60
N,EQ,DCMSHRIRAM,DCM SHRIRAM LIMITED,       986.30,       986.00,       997.00,       979.90,       984.00,                 35915634.00,36399,N, ,7824,      1414.40,       945.10
N,EQ,DCMSIL,DCM SHRIRAM INTERNATNL L,        69.28,        69.28,        71.48,        68.70,        70.29,                  4106685.48,59054,N, ,595,       105.27,        49.50
N,EQ,DCMSRIND,DCM SHRIRAM IND LTD,        38.68,        38.68,        39.29,        38.26,        38.39,                  6165804.99,159937,N, ,1220,        63.10,        31.90
N,EQ,DCW,DCW LTD,        44.26,        44.46,        45.80,        44.16,        45.42,                 53794354.89,1193147,N, ,5259,        76.35,        37.11
N,EQ,DCXINDIA,DCX SYSTEMS LIMITED,       160.76,       160.60,       165.55,       160.60,       164.32,                 38047211.63,231939,N, ,5076,       286.00,       153.30
N,EQ,DDEVPLSTIK,DDEV PLASTIKS IND LTD,       252.20,       253.50,       258.40,       252.20,       255.15,                 11179689.00,43806,N, ,2292,       360.00,       185.15
N,EQ,DECCANCE,DECCAN CEMENTS LIMITED,       570.00,       574.20,       575.25,       565.05,       569.20,                  3662505.45,6438,N, ,426,      1158.00,       525.00
N,SM,DECCANTRAN,DECCAN TRANSCON LEASING L,        20.00,        20.00,        20.00,        19.80,        19.80,                    95760.00,4800,N, ,3,        39.05,        16.25
N,EQ,DECNGOLD,DECCAN GOLD MINES LTD.,       220.67,       220.60,       225.70,       216.56,       217.85,                178740358.63,812361,N, ,12962,       250.80,       114.80
N,EQ,DEEDEV,DEE DEVELOPMENT ENG LTD,       634.65,       641.05,       655.40,       628.10,       636.95,                129129825.25,200827,N, ,9451,       760.00,       183.00
N,EQ,DEEP,DEEP POLYMERS LTD.,        43.47,        44.00,        49.00,        44.00,        47.23,                  2683761.46,56971,N, ,779,        49.17,        34.20
N,EQ,DEEPA,DEEPA JEWELLERS LIMITED,       171.82,       173.50,       175.39,       170.10,       173.34,                244754174.97,1418179,N, ,21497,       222.00,       164.79
N,EQ,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,      1315.00,      1312.00,      1343.80,      1311.80,      1324.60,                194299278.20,146116,N, ,14798,      1681.00,       866.40
N,EQ,DEEPAKNTR,DEEPAK NITRITE LTD,      1590.50,      1595.00,      1611.90,      1589.90,      1604.80,                145614544.50,90904,N, ,7990,      1904.40,      1280.00
N,EQ,DEEPINDS,DEEP INDUSTRIES LIMITED,       735.15,       736.00,       753.00,       730.05,       734.70,                162567617.10,219051,N, ,11802,       825.00,       330.00
N,SM,DELAPLEX,DELAPLEX LIMITED,        98.95,        93.30,        98.25,        93.20,        98.25,                   969930.00,10200,N, ,16,       194.85,        80.00
N,EQ,DELHIVERY,DELHIVERY LIMITED,       421.80,       422.60,       429.95,       418.85,       425.95,               1152689341.15,2714899,N, ,28689,       524.00,       374.45
N,EQ,DELTACORP,DELTA CORP LIMITED,        55.19,        55.56,        56.80,        54.26,        56.15,                 87471509.34,1571230,N, ,9784,        86.40,        48.30
N,EQ,DELTAMAGNT,DELTA MANUFACTURING LTD,        54.88,        56.80,        56.89,        54.00,        55.20,                   133086.64,2414,N, ,85,        92.50,        45.51
N,EQ,DEN,DEN NETWORKS LTD,        26.42,        26.30,        26.63,        26.01,        26.45,                  7821947.28,297043,N, ,1802,        37.35,        22.52
N,SM,DENEERS,DE NEERS TOOLS LIMITED,       162.65,       158.25,       165.00,       158.05,       163.75,                  2227380.00,13800,N, ,23,       288.50,       132.00
N,EQ,DENORA,DE NORA INDIA LIMITED,       788.10,       782.00,       805.95,       775.00,       784.85,                  2159154.00,2752,N, ,355,       960.35,       559.00
N,EQ,DENTA,DENTA WATER N INFRA SOL L,       282.05,       282.90,       286.30,       276.20,       278.40,                 34719367.35,124142,N, ,3830,       479.60,       222.00
N,SM,DENTALKART,VASA DENTICITY LIMITED,       394.50,       395.00,       400.95,       392.10,       395.50,                 12781825.00,32000,N, ,59,       635.60,       322.50
N,EQ,DEVIT,DEV INFO TECHNOLOGY LTD,        23.34,        23.60,        24.25,        23.34,        23.43,                   181881.11,7652,N, ,250,        45.00,        22.25
N,EQ,DEVX,DEV ACCELERATOR LIMITED,        33.96,        32.85,        34.25,        32.85,        33.31,                   827536.40,24692,N, ,393,        64.05,        29.95
N,EQ,DEVYANI,DEVYANI INTERNATIONAL LTD,       136.69,       136.00,       139.95,       136.00,       138.51,                256477482.31,1853364,N, ,34274,       186.95,        91.55
N,EQ,DGCONTENT,DIGICONTENT LIMITED,        23.88,        24.19,        24.90,        23.80,        24.00,                    89410.23,3696,N, ,84,        39.57,        21.61
N,EQ,DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,       152.74,       152.51,       154.00,       149.69,       151.72,                 73966944.90,487682,N, ,5347,       199.92,       110.00
N,EQ,DHANBANK,DHANLAXMI BANK LIMITED,        29.42,        29.53,        30.00,        28.49,        28.88,                 21824834.08,748677,N, ,2425,        36.85,        19.45
N,SM,DHANLAXMI,DHANLAXMI CROP SCIENCE L,        23.00,        25.00,        25.00,        24.50,        24.50,                    99000.00,4000,N, ,2,        45.45,        20.05
N,EQ,DHANUKA,DHANUKA AGRITECH LTD,       961.85,       965.50,       987.95,       958.10,       982.25,                 27342615.45,27903,N, ,1625,      1620.40,       889.60
N,SM,DHARIWAL,DHARIWALCORP LIMITED,        25.60,        25.60,        25.60,        24.35,        24.35,                  2859600.00,117000,N, ,28,       413.00,        16.70
N,EQ,DHARMAJ,DHARMAJ CROP GUARD LTD,       269.40,       269.90,       275.00,       269.05,       271.10,                 10789694.30,39925,N, ,731,       345.00,       210.65
N,EQ,DHATRE,DHATRE UDYOG LTD.,         4.11,         4.21,         4.30,         4.01,         4.12,                   111864.70,26732,N, ,184,         5.17,         3.67
N,EQ,DHOOTTRANS,DHOOT TRANSMISSION LTD,      1590.90,      1575.10,      1633.30,      1517.00,      1579.80,               5221785442.00,3305916,N, ,167197,      1735.30,      1131.00
N,EQ,DHRUV,DHRUV CONSULTANCY SER LTD,        21.46,        21.04,        22.53,        20.50,        21.69,                   159397.83,7345,N, ,176,        59.67,        20.50
N,EQ,DHUNINV,DHUNSERI INVESTMENTS LTD,       977.20,       977.20,       993.60,       975.00,       981.75,                   173849.90,177,N, ,35,      1573.10,       667.10
N,EQ,DIAMINESQ,DIAMINES & CHEMICALS LTD,       256.19,       253.00,       258.00,       253.00,       255.04,                   431167.23,1691,N, ,73,       377.10,       208.01
N,EQ,DIAMONDYD,PRATAAP SNACKS LIMITED,      1102.20,      1096.60,      1106.30,      1096.60,      1100.40,                  6292084.40,5714,N, ,471,      1245.00,       858.90
N,EQ,DICIND,DIC INDIA LIMITED,       610.30,       616.40,       637.65,       616.40,       628.45,                  7140933.55,11357,N, ,658,       638.95,       450.50
N,EQ,DIFFNKG,DIFFUSION ENGINEERS LTD,       428.70,       426.25,       442.00,       426.00,       435.85,                 29595549.95,67958,N, ,3641,       519.90,       216.80
N,EQ,DIGIDRIVE,DIGIDRIVE DISTRIBUTORS L,        17.22,        17.31,        17.73,        17.26,        17.48,                   164626.19,9383,N, ,93,        34.20,        16.10
N,SM,DIGIKORE,DIGIKORE STUDIOS LIMITED,        39.35,        39.70,        39.90,        38.50,        39.45,                   330660.00,8400,N, ,20,       183.00,        30.25
N,EQ,DIGISPICE,DIGISPICE TECHNOLOGIES LT,        16.45,        16.78,        16.99,        16.00,        16.28,                  1949908.43,119422,N, ,275,        35.50,        14.82
N,EQ,DIGITIDE,DIGITIDE SOLUTIONS LTD,        86.25,        85.45,        87.23,        83.97,        84.82,                 15843817.21,186290,N, ,2499,       196.12,        69.90
N,EQ,DISAQ,DISA INDIA LTD.,     11747.00,     11840.00,     11988.00,     11794.00,     11923.00,                  1281339.00,108,N, ,61,     12864.00,     10851.00
N,EQ,DISHTV,DISH TV INDIA LTD.,         2.66,         2.68,         2.70,         2.57,         2.59,                  6975350.90,2655635,N, ,1862,         5.99,         1.82
N,EQ,DIVGIITTS,DIVGI TORQTRANSFER SYST L,      1119.70,      1116.00,      1133.90,      1106.60,      1122.20,                 64725874.20,57718,N, ,5660,      1329.80,       573.70
N,EQ,DIXON,DIXON TECHNO (INDIA) LTD,     13181.00,     13200.00,     13495.00,     13176.00,     13290.00,               3567563164.00,267254,N, ,37290,     18471.00,      9600.00
N,EQ,DJML,DJ MEDIAPRINT & LOG LTD,        78.14,        78.11,        79.80,        76.53,        78.28,                  4946229.33,63008,N, ,810,       124.80,        52.00
N,EQ,DLINKINDIA,D-LINK INDIA LTD,       418.00,       420.00,       427.65,       417.95,       424.60,                 21396674.20,50547,N, ,2068,       549.20,       367.65
N,EQ,DMCC,DMCC SPECIALITY CHEMICALS,       259.30,       259.30,       265.00,       258.55,       261.70,                 15229472.60,58131,N, ,1441,       332.90,       191.35
N,EQ,DNAMEDIA,DILIGENT MEDIA CORP LTD.,         2.45,         2.60,         2.60,         2.17,         2.31,                   285056.61,124141,N, ,263,         5.34,         2.17
N,EQ,DODLA,DODLA DAIRY LIMITED,      1063.60,      1069.90,      1073.80,      1048.00,      1049.60,                 17405876.40,16501,N, ,2810,      1487.40,       964.10
N,EQ,DOLATALGO,DOLAT ALGOTECH LIMITED,        67.47,        67.47,        68.50,        67.10,        67.86,                  8323275.83,122905,N, ,844,        95.76,        64.96
N,EQ,DOLLAR,DOLLAR INDUSTRIES LIMITED,       266.80,       267.05,       271.70,       262.10,       267.00,                 14304862.30,53788,N, ,1794,       396.00,       220.50
N,EQ,DOLLEX,DOLLEX AGROTECH LIMITED,        37.00,        38.00,        38.50,        34.10,        37.05,                   525431.85,14097,N, ,192,        39.00,        34.10
N,EQ,DOLPHIN,DOLPHIN OFF ENT (IND) L,       635.10,       630.25,       685.00,       627.25,       673.70,                 36727748.85,54699,N, ,2860,       741.40,       322.00
N,EQ,DOMS,DOMS INDUSTRIES LIMITED,      2085.20,      2088.20,      2140.00,      2088.20,      2121.60,                 76959304.20,36511,N, ,5664,      2755.00,      2023.90
N,EQ,DONEAR,DONEAR IND. LIMITED,        82.06,        82.31,        83.74,        82.20,        82.81,                   393769.54,4764,N, ,111,       116.51,        77.60
N,EQ,DPABHUSHAN,D. P. ABHUSHAN LIMITED,      1321.60,      1320.10,      1345.40,      1320.10,      1337.00,                  8404513.20,6301,N, ,832,      1670.00,       866.10
N,SM,DPEL,DIVINE POWER ENERGY LTD,       627.65,       634.90,       649.00,       634.00,       642.65,                 19568025.00,30500,N, ,59,       655.00,       227.80
N,EQ,DRAGARWQ,DR. AGARWAL'S EYE HOSP L,      5269.50,      5260.50,      5395.00,      5251.00,      5255.00,                  3883069.00,731,N, ,418,      6059.70,      4600.00
N,EQ,DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,        12.48,        12.86,        12.86,        12.45,        12.59,                   415673.63,33189,N, ,168,        23.23,        11.50
N,EQ,DREAMFOLKS,DREAMFOLKS SERVICES LTD,        65.33,        66.90,        66.90,        64.00,        65.17,                  2119346.31,32550,N, ,865,       160.00,        56.00
N,EQ,DREDGECORP,DREDGING CORP OF INDIA,       987.80,       987.80,      1010.00,       982.10,       988.00,                 40232257.70,40542,N, ,3606,      1286.00,       538.00
N,SM,DRONE,DRONE DESTINATION LIMITED,        33.15,        32.75,        33.05,        32.75,        32.75,                   246825.00,7500,N, ,15,       101.85,        31.70
N,EQ,DSSL,DYNACONS SYS & SOLN LTD,      1018.80,      1015.90,      1036.00,       996.00,      1008.60,                 36527795.70,36151,N, ,2932,      1924.80,       781.00
N,SM,DUCOL,DUCOL ORGS AND COLOURS LT,       122.40,       128.70,       128.70,       126.90,       127.35,                  1019640.00,8000,N, ,9,       209.50,        90.00
N,EQ,DUCON,DUCON INFRATECHNOLOGIES L,         1.58,         1.27,         1.48,         1.27,         1.27,                 26999689.77,20370565,N, ,3719,         6.45,         1.27
N,SM,DURLAX,DURLAX TOP SURFACE LTD,        57.15,        58.75,        59.00,        55.80,        57.15,                  4777700.00,84000,N, ,42,        72.00,        30.55
N,EQ,DVL,DHUNSERI VENTURES LIMITED,       275.20,       275.00,       280.00,       274.60,       278.80,                  1685030.70,6063,N, ,297,       380.60,       186.99
N,EQ,DWARKESH,DWARIKESH SUGAR IND LTD,        41.04,        41.00,        41.27,        40.04,        40.53,                 69450551.35,1708233,N, ,6044,        59.90,        32.13
N,EQ,DYCL,DYNAMIC CABLES LIMITED,       433.00,       434.00,       448.00,       434.00,       442.35,                147909275.55,333427,N, ,13613,       560.00,       236.80
N,EQ,DYNAMATECH,DYNAMATIC TECHNOLOGIES,     12077.00,     12030.00,     12454.00,     11762.00,     11819.00,                270471032.00,22275,N, ,9692,     12875.00,      6700.50
